year,phase,date,home_team,home_city,home_altitude_meters,away_team,away_city,away_altitude_meters,altitude_difference,home_goals,away_goals,score_raw,stadium
2024,Fase Final,"15 de agosto, 21:30 (UTC-3)",Flamengo,Río de Janeiro,10,Bolívar,La Paz,3640,-3630,2,0,2:0 (1:0),Estadio Maracaná
2024,Fase Final,"22 de agosto, 20:30 (UTC-4)",Bolívar,La Paz,3640,Flamengo,Río de Janeiro,10,3630,1,0,1:0 (0:0),Estadio Hernando Siles
2024,Fase Final,"18 de septiembre, 19:00 (UTC-3)",Fluminense,Río de Janeiro,10,Atlético Mineiro,Belo Horizonte,852,-842,1,0,1:0 (0:0),Estadio Maracaná
2024,Fase Final,"25 de septiembre, 19:00 (UTC-3)",Atlético Mineiro,Belo Horizonte,852,Fluminense,Río de Janeiro,10,842,2,0,2:0 (0:0),Arena MRV
2024,Fase Final,"18 de septiembre, 21:30 (UTC-3)",Botafogo,Río de Janeiro,10,São Paulo,São Paulo,760,-750,0,0,0:0,Estadio Nilton Santos
2024,Fase Final,"25 de septiembre, 21:30 (UTC-3)",São Paulo,São Paulo,760,Botafogo,Río de Janeiro,10,750,1,1,"1:1
(0:1)
(4:5 p.)",Estadio Morumbi
2024,Fase Final,"19 de septiembre, 19:00 (UTC-3)",Flamengo,Río de Janeiro,10,Peñarol,Montevideo,43,-33,0,1,0:1 (0:1),Estadio Maracaná
2024,Fase Final,"26 de septiembre, 19:00 (UTC-3)",Peñarol,Montevideo,43,Flamengo,Río de Janeiro,10,33,0,0,0:0,Estadio Campeón del Siglo
2024,Fase Final,"17 de septiembre, 20:30 (UTC-4)",Colo-Colo,Santiago,553,River Plate,Buenos Aires,25,528,1,1,1:1 (0:1),Estadio Monumental
2024,Fase Final,"24 de septiembre, 21:30 (UTC-3)",River Plate,Buenos Aires,25,Colo-Colo,Santiago,553,-528,1,0,1:0 (1:0),Estadio Monumental
2024,Fase Final,"22 de octubre, 21:30 (UTC-3)",Atlético Mineiro,Belo Horizonte,852,River Plate,Buenos Aires,25,827,3,0,3:0 (1:0),Arena MRV
2024,Fase Final,"29 de octubre, 21:30 (UTC-3)",River Plate,Buenos Aires,25,Atlético Mineiro,Belo Horizonte,852,-827,0,0,0:0,Estadio Monumental
2024,Fase Final,"23 de octubre, 21:30 (UTC-3)",Botafogo,Río de Janeiro,10,Peñarol,Montevideo,43,-33,5,0,5:0 (0:0),Estadio Nilton Santos
2024,Fase Final,"30 de octubre, 21:30 (UTC-3)",Peñarol,Montevideo,43,Botafogo,Río de Janeiro,10,33,3,1,3:1 (1:0),Estadio Centenario[n. 3] 
2024,Fase Final,"30 de noviembre, 17:00 (UTC-3)",Atlético Mineiro,Belo Horizonte,852,Botafogo,Río de Janeiro,10,842,1,3,1:3 (0:2),Estadio Monumental
2023,Fase de Grupos,4 de abril,Aucas,Quito,2850,Flamengo,Río de Janeiro,10,2840,2,1,2:1,Quito
2023,Fase de Grupos,5 de abril,Ñublense,Chillán,166,Racing Club,Buenos Aires,25,141,0,2,0:2,Concepción
2023,Fase de Grupos,19 de abril,Flamengo,Río de Janeiro,10,Ñublense,Chillán,166,-156,2,0,2:0,Río de Janeiro
2023,Fase de Grupos,20 de abril,Racing Club,Buenos Aires,25,Aucas,Quito,2850,-2825,3,2,3:2,Avellaneda
2023,Fase de Grupos,2 de mayo,Ñublense,Chillán,166,Aucas,Quito,2850,-2684,2,1,2:1,Concepción
2023,Fase de Grupos,4 de mayo,Racing Club,Buenos Aires,25,Flamengo,Río de Janeiro,10,15,1,1,1:1,Avellaneda
2023,Fase de Grupos,23 de mayo,Aucas,Quito,2850,Racing Club,Buenos Aires,25,2825,1,2,1:2,Quito
2023,Fase de Grupos,24 de mayo,Ñublense,Chillán,166,Flamengo,Río de Janeiro,10,156,1,1,1:1,Concepción
2023,Fase de Grupos,7 de junio,Aucas,Quito,2850,Ñublense,Chillán,166,2684,0,0,0:0,Quito
2023,Fase de Grupos,8 de junio,Flamengo,Río de Janeiro,10,Racing Club,Buenos Aires,25,-15,2,1,2:1,Río de Janeiro
2023,Fase de Grupos,28 de junio,Racing Club,Buenos Aires,25,Ñublense,Chillán,166,-141,4,0,4:0,Avellaneda
2023,Fase de Grupos,28 de junio,Flamengo,Río de Janeiro,10,Aucas,Quito,2850,-2840,4,0,4:0,Río de Janeiro
2023,Fase de Grupos,4 de abril,Aucas,Quito,2850,Flamengo,Río de Janeiro,10,2840,2,1,2:1,Quito
2023,Fase de Grupos,5 de abril,Ñublense,Chillán,166,Racing Club,Buenos Aires,25,141,0,2,0:2,Concepción
2023,Fase de Grupos,19 de abril,Flamengo,Río de Janeiro,10,Ñublense,Chillán,166,-156,2,0,2:0,Río de Janeiro
2023,Fase de Grupos,20 de abril,Racing Club,Buenos Aires,25,Aucas,Quito,2850,-2825,3,2,3:2,Avellaneda
2023,Fase de Grupos,2 de mayo,Ñublense,Chillán,166,Aucas,Quito,2850,-2684,2,1,2:1,Concepción
2023,Fase de Grupos,4 de mayo,Racing Club,Buenos Aires,25,Flamengo,Río de Janeiro,10,15,1,1,1:1,Avellaneda
2023,Fase de Grupos,23 de mayo,Aucas,Quito,2850,Racing Club,Buenos Aires,25,2825,1,2,1:2,Quito
2023,Fase de Grupos,24 de mayo,Ñublense,Chillán,166,Flamengo,Río de Janeiro,10,156,1,1,1:1,Concepción
2023,Fase de Grupos,7 de junio,Aucas,Quito,2850,Ñublense,Chillán,166,2684,0,0,0:0,Quito
2023,Fase de Grupos,8 de junio,Flamengo,Río de Janeiro,10,Racing Club,Buenos Aires,25,-15,2,1,2:1,Río de Janeiro
2023,Fase de Grupos,28 de junio,Racing Club,Buenos Aires,25,Ñublense,Chillán,166,-141,4,0,4:0,Avellaneda
2023,Fase de Grupos,28 de junio,Flamengo,Río de Janeiro,10,Aucas,Quito,2850,-2840,4,0,4:0,Río de Janeiro
2023,Fase de Grupos,4 de abril,Independiente Medellín,Medellín,1495,Internacional,Porto Alegre,10,1485,1,1,1:1,Medellín
2023,Fase de Grupos,4 de abril,Metropolitanos,Caracas,900,Nacional,Montevideo,43,857,1,2,1:2,Caracas
2023,Fase de Grupos,18 de abril,Internacional,Porto Alegre,10,Metropolitanos,Caracas,900,-890,1,0,1:0,Porto Alegre
2023,Fase de Grupos,19 de abril,Nacional,Montevideo,43,Independiente Medellín,Medellín,1495,-1452,2,1,2:1,Montevideo
2023,Fase de Grupos,3 de mayo,Internacional,Porto Alegre,10,Nacional,Montevideo,43,-33,2,2,2:2,Porto Alegre
2023,Fase de Grupos,3 de mayo,Independiente Medellín,Medellín,1495,Metropolitanos,Caracas,900,595,4,2,4:2,Medellín
2023,Fase de Grupos,23 de mayo,Independiente Medellín,Medellín,1495,Nacional,Montevideo,43,1452,2,1,2:1,Medellín
2023,Fase de Grupos,25 de mayo,Metropolitanos,Caracas,900,Internacional,Porto Alegre,10,890,1,2,1:2,Caracas
2023,Fase de Grupos,7 de junio,Nacional,Montevideo,43,Internacional,Porto Alegre,10,33,1,1,1:1,Montevideo
2023,Fase de Grupos,8 de junio,Metropolitanos,Caracas,900,Independiente Medellín,Medellín,1495,-595,0,1,0:1,Caracas
2023,Fase de Grupos,28 de junio,Nacional,Montevideo,43,Metropolitanos,Caracas,900,-857,1,0,1:0,Montevideo
2023,Fase de Grupos,28 de junio,Internacional,Porto Alegre,10,Independiente Medellín,Medellín,1495,-1485,3,1,3:1,Porto Alegre
2023,Fase de Grupos,4 de abril,Independiente Medellín,Medellín,1495,Internacional,Porto Alegre,10,1485,1,1,1:1,Medellín
2023,Fase de Grupos,4 de abril,Metropolitanos,Caracas,900,Nacional,Montevideo,43,857,1,2,1:2,Caracas
2023,Fase de Grupos,18 de abril,Internacional,Porto Alegre,10,Metropolitanos,Caracas,900,-890,1,0,1:0,Porto Alegre
2023,Fase de Grupos,19 de abril,Nacional,Montevideo,43,Independiente Medellín,Medellín,1495,-1452,2,1,2:1,Montevideo
2023,Fase de Grupos,3 de mayo,Internacional,Porto Alegre,10,Nacional,Montevideo,43,-33,2,2,2:2,Porto Alegre
2023,Fase de Grupos,3 de mayo,Independiente Medellín,Medellín,1495,Metropolitanos,Caracas,900,595,4,2,4:2,Medellín
2023,Fase de Grupos,23 de mayo,Independiente Medellín,Medellín,1495,Nacional,Montevideo,43,1452,2,1,2:1,Medellín
2023,Fase de Grupos,25 de mayo,Metropolitanos,Caracas,900,Internacional,Porto Alegre,10,890,1,2,1:2,Caracas
2023,Fase de Grupos,7 de junio,Nacional,Montevideo,43,Internacional,Porto Alegre,10,33,1,1,1:1,Montevideo
2023,Fase de Grupos,8 de junio,Metropolitanos,Caracas,900,Independiente Medellín,Medellín,1495,-595,0,1,0:1,Caracas
2023,Fase de Grupos,28 de junio,Nacional,Montevideo,43,Metropolitanos,Caracas,900,-857,1,0,1:0,Montevideo
2023,Fase de Grupos,28 de junio,Internacional,Porto Alegre,10,Independiente Medellín,Medellín,1495,-1485,3,1,3:1,Porto Alegre
2023,Fase de Grupos,5 de abril,Cerro Porteño,Asunción,77,Barcelona,Guayaquil,9,68,2,1,2:1,Asunción
2023,Fase de Grupos,5 de abril,Bolívar,La Paz,3640,Palmeiras,São Paulo,760,2880,3,1,3:1,La Paz
2023,Fase de Grupos,19 de abril,Barcelona,Guayaquil,9,Bolívar,La Paz,3640,-3631,2,1,2:1,Guayaquil
2023,Fase de Grupos,20 de abril,Palmeiras,São Paulo,760,Cerro Porteño,Asunción,77,683,2,1,2:1,São Paulo
2023,Fase de Grupos,3 de mayo,Cerro Porteño,Asunción,77,Bolívar,La Paz,3640,-3563,0,4,0:4,Asunción
2023,Fase de Grupos,3 de mayo,Barcelona,Guayaquil,9,Palmeiras,São Paulo,760,-751,0,2,0:2,Guayaquil
2023,Fase de Grupos,23 de mayo,Bolívar,La Paz,3640,Barcelona,Guayaquil,9,3631,1,0,1:0,La Paz
2023,Fase de Grupos,24 de mayo,Cerro Porteño,Asunción,77,Palmeiras,São Paulo,760,-683,0,3,0:3,Asunción
2023,Fase de Grupos,6 de junio,Bolívar,La Paz,3640,Cerro Porteño,Asunción,77,3563,2,0,2:0,La Paz
2023,Fase de Grupos,7 de junio,Palmeiras,São Paulo,760,Barcelona,Guayaquil,9,751,4,2,4:2,São Paulo
2023,Fase de Grupos,29 de junio,Palmeiras,São Paulo,760,Bolívar,La Paz,3640,-2880,4,0,4:0,São Paulo
2023,Fase de Grupos,29 de junio,Barcelona,Guayaquil,9,Cerro Porteño,Asunción,77,-68,2,2,2:2,Guayaquil
2023,Fase de Grupos,5 de abril,Cerro Porteño,Asunción,77,Barcelona,Guayaquil,9,68,2,1,2:1,Asunción
2023,Fase de Grupos,5 de abril,Bolívar,La Paz,3640,Palmeiras,São Paulo,760,2880,3,1,3:1,La Paz
2023,Fase de Grupos,19 de abril,Barcelona,Guayaquil,9,Bolívar,La Paz,3640,-3631,2,1,2:1,Guayaquil
2023,Fase de Grupos,20 de abril,Palmeiras,São Paulo,760,Cerro Porteño,Asunción,77,683,2,1,2:1,São Paulo
2023,Fase de Grupos,3 de mayo,Cerro Porteño,Asunción,77,Bolívar,La Paz,3640,-3563,0,4,0:4,Asunción
2023,Fase de Grupos,3 de mayo,Barcelona,Guayaquil,9,Palmeiras,São Paulo,760,-751,0,2,0:2,Guayaquil
2023,Fase de Grupos,23 de mayo,Bolívar,La Paz,3640,Barcelona,Guayaquil,9,3631,1,0,1:0,La Paz
2023,Fase de Grupos,24 de mayo,Cerro Porteño,Asunción,77,Palmeiras,São Paulo,760,-683,0,3,0:3,Asunción
2023,Fase de Grupos,6 de junio,Bolívar,La Paz,3640,Cerro Porteño,Asunción,77,3563,2,0,2:0,La Paz
2023,Fase de Grupos,7 de junio,Palmeiras,São Paulo,760,Barcelona,Guayaquil,9,751,4,2,4:2,São Paulo
2023,Fase de Grupos,29 de junio,Palmeiras,São Paulo,760,Bolívar,La Paz,3640,-2880,4,0,4:0,São Paulo
2023,Fase de Grupos,29 de junio,Barcelona,Guayaquil,9,Cerro Porteño,Asunción,77,-68,2,2,2:2,Guayaquil
2023,Fase de Grupos,4 de abril,The Strongest,La Paz,3640,River Plate,Buenos Aires,25,3615,3,1,3:1,La Paz
2023,Fase de Grupos,5 de abril,Sporting Cristal,Lima,101,Fluminense,Río de Janeiro,10,91,1,3,1:3,Lima
2023,Fase de Grupos,18 de abril,Fluminense,Río de Janeiro,10,The Strongest,La Paz,3640,-3630,1,0,1:0,Río de Janeiro
2023,Fase de Grupos,19 de abril,River Plate,Buenos Aires,25,Sporting Cristal,Lima,101,-76,4,2,4:2,Buenos Aires
2023,Fase de Grupos,2 de mayo,Fluminense,Río de Janeiro,10,River Plate,Buenos Aires,25,-15,5,1,5:1,Río de Janeiro
2023,Fase de Grupos,2 de mayo,Sporting Cristal,Lima,101,The Strongest,La Paz,3640,-3539,1,0,1:0,Lima
2023,Fase de Grupos,25 de mayo,The Strongest,La Paz,3640,Fluminense,Río de Janeiro,10,3630,1,0,1:0,La Paz
2023,Fase de Grupos,25 de mayo,Sporting Cristal,Lima,101,River Plate,Buenos Aires,25,76,1,1,1:1,Lima
2023,Fase de Grupos,7 de junio,River Plate,Buenos Aires,25,Fluminense,Río de Janeiro,10,15,2,0,2:0,Buenos Aires
2023,Fase de Grupos,7 de junio,The Strongest,La Paz,3640,Sporting Cristal,Lima,101,3539,1,2,1:2,La Paz
2023,Fase de Grupos,27 de junio,Fluminense,Río de Janeiro,10,Sporting Cristal,Lima,101,-91,1,1,1:1,Río de Janeiro
2023,Fase de Grupos,27 de junio,River Plate,Buenos Aires,25,The Strongest,La Paz,3640,-3615,2,0,2:0,Buenos Aires
2023,Fase de Grupos,4 de abril,The Strongest,La Paz,3640,River Plate,Buenos Aires,25,3615,3,1,3:1,La Paz
2023,Fase de Grupos,5 de abril,Sporting Cristal,Lima,101,Fluminense,Río de Janeiro,10,91,1,3,1:3,Lima
2023,Fase de Grupos,18 de abril,Fluminense,Río de Janeiro,10,The Strongest,La Paz,3640,-3630,1,0,1:0,Río de Janeiro
2023,Fase de Grupos,19 de abril,River Plate,Buenos Aires,25,Sporting Cristal,Lima,101,-76,4,2,4:2,Buenos Aires
2023,Fase de Grupos,2 de mayo,Fluminense,Río de Janeiro,10,River Plate,Buenos Aires,25,-15,5,1,5:1,Río de Janeiro
2023,Fase de Grupos,2 de mayo,Sporting Cristal,Lima,101,The Strongest,La Paz,3640,-3539,1,0,1:0,Lima
2023,Fase de Grupos,25 de mayo,The Strongest,La Paz,3640,Fluminense,Río de Janeiro,10,3630,1,0,1:0,La Paz
2023,Fase de Grupos,25 de mayo,Sporting Cristal,Lima,101,River Plate,Buenos Aires,25,76,1,1,1:1,Lima
2023,Fase de Grupos,7 de junio,River Plate,Buenos Aires,25,Fluminense,Río de Janeiro,10,15,2,0,2:0,Buenos Aires
2023,Fase de Grupos,7 de junio,The Strongest,La Paz,3640,Sporting Cristal,Lima,101,3539,1,2,1:2,La Paz
2023,Fase de Grupos,27 de junio,Fluminense,Río de Janeiro,10,Sporting Cristal,Lima,101,-91,1,1,1:1,Río de Janeiro
2023,Fase de Grupos,27 de junio,River Plate,Buenos Aires,25,The Strongest,La Paz,3640,-3615,2,0,2:0,Buenos Aires
2023,Fase de Grupos,4 de abril,Argentinos Juniors,Buenos Aires,25,Independiente del Valle,Quito,2850,-2825,1,0,1:0,Buenos Aires
2023,Fase de Grupos,6 de abril,Liverpool,Montevideo,43,Corinthians,São Paulo,760,-717,0,3,0:3,Montevideo
2023,Fase de Grupos,18 de abril,Independiente del Valle,Quito,2850,Liverpool,Montevideo,43,2807,2,0,2:0,Quito
2023,Fase de Grupos,19 de abril,Corinthians,São Paulo,760,Argentinos Juniors,Buenos Aires,25,735,0,1,0:1,São Paulo
2023,Fase de Grupos,2 de mayo,Liverpool,Montevideo,43,Argentinos Juniors,Buenos Aires,25,18,2,2,2:2,Montevideo
2023,Fase de Grupos,2 de mayo,Corinthians,São Paulo,760,Independiente del Valle,Quito,2850,-2090,1,2,1:2,São Paulo
2023,Fase de Grupos,24 de mayo,Liverpool,Montevideo,43,Independiente del Valle,Quito,2850,-2807,1,0,1:0,Montevideo
2023,Fase de Grupos,24 de mayo,Argentinos Juniors,Buenos Aires,25,Corinthians,São Paulo,760,-735,0,0,0:0,Buenos Aires
2023,Fase de Grupos,7 de junio,Argentinos Juniors,Buenos Aires,25,Liverpool,Montevideo,43,-18,2,1,2:1,Buenos Aires
2023,Fase de Grupos,7 de junio,Independiente del Valle,Quito,2850,Corinthians,São Paulo,760,2090,3,0,3:0,Quito
2023,Fase de Grupos,28 de junio,Independiente del Valle,Quito,2850,Argentinos Juniors,Buenos Aires,25,2825,3,2,3:2,Quito
2023,Fase de Grupos,28 de junio,Corinthians,São Paulo,760,Liverpool,Montevideo,43,717,3,0,3:0,São Paulo
2023,Fase de Grupos,4 de abril,Argentinos Juniors,Buenos Aires,25,Independiente del Valle,Quito,2850,-2825,1,0,1:0,Buenos Aires
2023,Fase de Grupos,6 de abril,Liverpool,Montevideo,43,Corinthians,São Paulo,760,-717,0,3,0:3,Montevideo
2023,Fase de Grupos,18 de abril,Independiente del Valle,Quito,2850,Liverpool,Montevideo,43,2807,2,0,2:0,Quito
2023,Fase de Grupos,19 de abril,Corinthians,São Paulo,760,Argentinos Juniors,Buenos Aires,25,735,0,1,0:1,São Paulo
2023,Fase de Grupos,2 de mayo,Liverpool,Montevideo,43,Argentinos Juniors,Buenos Aires,25,18,2,2,2:2,Montevideo
2023,Fase de Grupos,2 de mayo,Corinthians,São Paulo,760,Independiente del Valle,Quito,2850,-2090,1,2,1:2,São Paulo
2023,Fase de Grupos,24 de mayo,Liverpool,Montevideo,43,Independiente del Valle,Quito,2850,-2807,1,0,1:0,Montevideo
2023,Fase de Grupos,24 de mayo,Argentinos Juniors,Buenos Aires,25,Corinthians,São Paulo,760,-735,0,0,0:0,Buenos Aires
2023,Fase de Grupos,7 de junio,Argentinos Juniors,Buenos Aires,25,Liverpool,Montevideo,43,-18,2,1,2:1,Buenos Aires
2023,Fase de Grupos,7 de junio,Independiente del Valle,Quito,2850,Corinthians,São Paulo,760,2090,3,0,3:0,Quito
2023,Fase de Grupos,28 de junio,Independiente del Valle,Quito,2850,Argentinos Juniors,Buenos Aires,25,2825,3,2,3:2,Quito
2023,Fase de Grupos,28 de junio,Corinthians,São Paulo,760,Liverpool,Montevideo,43,717,3,0,3:0,São Paulo
2023,Fase de Grupos,5 de abril,Deportivo Pereira,Pereira,1411,Colo-Colo,Santiago,553,858,1,1,1:1,Pereira
2023,Fase de Grupos,6 de abril,Monagas,Maturín,67,Boca Juniors,Buenos Aires,25,42,0,0,0:0,Maturín
2023,Fase de Grupos,18 de abril,Boca Juniors,Buenos Aires,25,Deportivo Pereira,Pereira,1411,-1386,2,1,2:1,Buenos Aires
2023,Fase de Grupos,19 de abril,Colo-Colo,Santiago,553,Monagas,Maturín,67,486,1,0,1:0,Santiago
2023,Fase de Grupos,3 de mayo,Colo-Colo,Santiago,553,Boca Juniors,Buenos Aires,25,528,0,2,0:2,Santiago
2023,Fase de Grupos,4 de mayo,Deportivo Pereira,Pereira,1411,Monagas,Maturín,67,1344,2,1,2:1,Pereira
2023,Fase de Grupos,23 de mayo,Monagas,Maturín,67,Colo-Colo,Santiago,553,-486,1,1,1:1,Maturín
2023,Fase de Grupos,24 de mayo,Deportivo Pereira,Pereira,1411,Boca Juniors,Buenos Aires,25,1386,1,0,1:0,Pereira
2023,Fase de Grupos,6 de junio,Monagas,Maturín,67,Deportivo Pereira,Pereira,1411,-1344,1,0,1:0,Maturín
2023,Fase de Grupos,6 de junio,Boca Juniors,Buenos Aires,25,Colo-Colo,Santiago,553,-528,1,0,1:0,Buenos Aires
2023,Fase de Grupos,29 de junio,Boca Juniors,Buenos Aires,25,Monagas,Maturín,67,-42,4,0,4:0,Buenos Aires
2023,Fase de Grupos,29 de junio,Colo-Colo,Santiago,553,Deportivo Pereira,Pereira,1411,-858,0,0,0:0,Santiago
2023,Fase de Grupos,5 de abril,Deportivo Pereira,Pereira,1411,Colo-Colo,Santiago,553,858,1,1,1:1,Pereira
2023,Fase de Grupos,6 de abril,Monagas,Maturín,67,Boca Juniors,Buenos Aires,25,42,0,0,0:0,Maturín
2023,Fase de Grupos,18 de abril,Boca Juniors,Buenos Aires,25,Deportivo Pereira,Pereira,1411,-1386,2,1,2:1,Buenos Aires
2023,Fase de Grupos,19 de abril,Colo-Colo,Santiago,553,Monagas,Maturín,67,486,1,0,1:0,Santiago
2023,Fase de Grupos,3 de mayo,Colo-Colo,Santiago,553,Boca Juniors,Buenos Aires,25,528,0,2,0:2,Santiago
2023,Fase de Grupos,4 de mayo,Deportivo Pereira,Pereira,1411,Monagas,Maturín,67,1344,2,1,2:1,Pereira
2023,Fase de Grupos,23 de mayo,Monagas,Maturín,67,Colo-Colo,Santiago,553,-486,1,1,1:1,Maturín
2023,Fase de Grupos,24 de mayo,Deportivo Pereira,Pereira,1411,Boca Juniors,Buenos Aires,25,1386,1,0,1:0,Pereira
2023,Fase de Grupos,6 de junio,Monagas,Maturín,67,Deportivo Pereira,Pereira,1411,-1344,1,0,1:0,Maturín
2023,Fase de Grupos,6 de junio,Boca Juniors,Buenos Aires,25,Colo-Colo,Santiago,553,-528,1,0,1:0,Buenos Aires
2023,Fase de Grupos,29 de junio,Boca Juniors,Buenos Aires,25,Monagas,Maturín,67,-42,4,0,4:0,Buenos Aires
2023,Fase de Grupos,29 de junio,Colo-Colo,Santiago,553,Deportivo Pereira,Pereira,1411,-858,0,0,0:0,Santiago
2023,Fase de Grupos,4 de abril,Alianza Lima,Lima,101,Atlético Paranaense,Curitiba,934,-833,0,0,0:0,Lima
2023,Fase de Grupos,6 de abril,Atlético Mineiro,Belo Horizonte,852,Libertad,Asunción,77,775,0,1,0:1,Belo Horizonte
2023,Fase de Grupos,18 de abril,Atlético Paranaense,Curitiba,934,Atlético Mineiro,Belo Horizonte,852,82,2,1,2:1,Curitiba
2023,Fase de Grupos,20 de abril,Libertad,Asunción,77,Alianza Lima,Lima,101,-24,1,2,1:2,Asunción
2023,Fase de Grupos,3 de mayo,Atlético Mineiro,Belo Horizonte,852,Alianza Lima,Lima,101,751,2,0,2:0,Belo Horizonte
2023,Fase de Grupos,4 de mayo,Libertad,Asunción,77,Atlético Paranaense,Curitiba,934,-857,1,2,1:2,Asunción
2023,Fase de Grupos,23 de mayo,Atlético Mineiro,Belo Horizonte,852,Atlético Paranaense,Curitiba,934,-82,2,1,2:1,Belo Horizonte
2023,Fase de Grupos,23 de mayo,Alianza Lima,Lima,101,Libertad,Asunción,77,24,1,2,1:2,Lima
2023,Fase de Grupos,6 de junio,Atlético Paranaense,Curitiba,934,Libertad,Asunción,77,857,1,0,1:0,Curitiba
2023,Fase de Grupos,6 de junio,Alianza Lima,Lima,101,Atlético Mineiro,Belo Horizonte,852,-751,0,1,0:1,Lima
2023,Fase de Grupos,27 de junio,Atlético Paranaense,Curitiba,934,Alianza Lima,Lima,101,833,3,0,3:0,Curitiba
2023,Fase de Grupos,27 de junio,Libertad,Asunción,77,Atlético Mineiro,Belo Horizonte,852,-775,1,1,1:1,Asunción
2023,Fase de Grupos,4 de abril,Alianza Lima,Lima,101,Atlético Paranaense,Curitiba,934,-833,0,0,0:0,Lima
2023,Fase de Grupos,6 de abril,Atlético Mineiro,Belo Horizonte,852,Libertad,Asunción,77,775,0,1,0:1,Belo Horizonte
2023,Fase de Grupos,18 de abril,Atlético Paranaense,Curitiba,934,Atlético Mineiro,Belo Horizonte,852,82,2,1,2:1,Curitiba
2023,Fase de Grupos,20 de abril,Libertad,Asunción,77,Alianza Lima,Lima,101,-24,1,2,1:2,Asunción
2023,Fase de Grupos,3 de mayo,Atlético Mineiro,Belo Horizonte,852,Alianza Lima,Lima,101,751,2,0,2:0,Belo Horizonte
2023,Fase de Grupos,4 de mayo,Libertad,Asunción,77,Atlético Paranaense,Curitiba,934,-857,1,2,1:2,Asunción
2023,Fase de Grupos,23 de mayo,Atlético Mineiro,Belo Horizonte,852,Atlético Paranaense,Curitiba,934,-82,2,1,2:1,Belo Horizonte
2023,Fase de Grupos,23 de mayo,Alianza Lima,Lima,101,Libertad,Asunción,77,24,1,2,1:2,Lima
2023,Fase de Grupos,6 de junio,Atlético Paranaense,Curitiba,934,Libertad,Asunción,77,857,1,0,1:0,Curitiba
2023,Fase de Grupos,6 de junio,Alianza Lima,Lima,101,Atlético Mineiro,Belo Horizonte,852,-751,0,1,0:1,Lima
2023,Fase de Grupos,27 de junio,Atlético Paranaense,Curitiba,934,Alianza Lima,Lima,101,833,3,0,3:0,Curitiba
2023,Fase de Grupos,27 de junio,Libertad,Asunción,77,Atlético Mineiro,Belo Horizonte,852,-775,1,1,1:1,Asunción
2023,Fase de Grupos,5 de abril,Patronato,Paraná,125,Atlético Nacional,Medellín,1495,-1370,1,2,1:2,Santa Fe
2023,Fase de Grupos,6 de abril,Melgar,Arequipa,2335,Olimpia,Asunción,77,2258,1,1,1:1,Arequipa
2023,Fase de Grupos,18 de abril,Olimpia,Asunción,77,Patronato,Paraná,125,-48,1,0,1:0,Asunción
2023,Fase de Grupos,20 de abril,Atlético Nacional,Medellín,1495,Melgar,Arequipa,2335,-840,3,1,3:1,Barranquilla
2023,Fase de Grupos,2 de mayo,Atlético Nacional,Medellín,1495,Olimpia,Asunción,77,1418,2,2,2:2,Medellín
2023,Fase de Grupos,4 de mayo,Patronato,Paraná,125,Melgar,Arequipa,2335,-2210,4,1,4:1,Paraná
2023,Fase de Grupos,24 de mayo,Melgar,Arequipa,2335,Atlético Nacional,Medellín,1495,840,0,1,0:1,Arequipa
2023,Fase de Grupos,25 de mayo,Patronato,Paraná,125,Olimpia,Asunción,77,48,0,2,0:2,Santa Fe
2023,Fase de Grupos,6 de junio,Melgar,Arequipa,2335,Patronato,Paraná,125,2210,5,0,5:0,Arequipa
2023,Fase de Grupos,8 de junio,Olimpia,Asunción,77,Atlético Nacional,Medellín,1495,-1418,3,0,3:0,Asunción
2023,Fase de Grupos,27 de junio,Atlético Nacional,Medellín,1495,Patronato,Paraná,125,1370,0,1,0:1,Medellín
2023,Fase de Grupos,27 de junio,Olimpia,Asunción,77,Melgar,Arequipa,2335,-2258,4,1,4:1,Asunción
2023,Fase de Grupos,5 de abril,Patronato,Paraná,125,Atlético Nacional,Medellín,1495,-1370,1,2,1:2,Santa Fe
2023,Fase de Grupos,6 de abril,Melgar,Arequipa,2335,Olimpia,Asunción,77,2258,1,1,1:1,Arequipa
2023,Fase de Grupos,18 de abril,Olimpia,Asunción,77,Patronato,Paraná,125,-48,1,0,1:0,Asunción
2023,Fase de Grupos,20 de abril,Atlético Nacional,Medellín,1495,Melgar,Arequipa,2335,-840,3,1,3:1,Barranquilla
2023,Fase de Grupos,2 de mayo,Atlético Nacional,Medellín,1495,Olimpia,Asunción,77,1418,2,2,2:2,Medellín
2023,Fase de Grupos,4 de mayo,Patronato,Paraná,125,Melgar,Arequipa,2335,-2210,4,1,4:1,Paraná
2023,Fase de Grupos,24 de mayo,Melgar,Arequipa,2335,Atlético Nacional,Medellín,1495,840,0,1,0:1,Arequipa
2023,Fase de Grupos,25 de mayo,Patronato,Paraná,125,Olimpia,Asunción,77,48,0,2,0:2,Santa Fe
2023,Fase de Grupos,6 de junio,Melgar,Arequipa,2335,Patronato,Paraná,125,2210,5,0,5:0,Arequipa
2023,Fase de Grupos,8 de junio,Olimpia,Asunción,77,Atlético Nacional,Medellín,1495,-1418,3,0,3:0,Asunción
